,landing_page_id,origin,closed,contact_year,contact_month,contact_day
5062,0.8464730290456431,0.2222222222222222,0,1.0,0.0,0.9333333333333333
5061,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.4
5060,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.2
5059,0.7178423236514523,1.0,0,0.0,0.6363636363636364,0.0
5058,0.8962655601659751,1.0,0,1.0,0.09090909090909091,0.13333333333333333
5081,0.5477178423236515,0.8888888888888888,0,1.0,0.09090909090909091,0.16666666666666666
5083,0.15767634854771784,1.0,0,1.0,0.09090909090909091,0.8333333333333334
5208,0.0,0.3333333333333333,0,0.0,0.8181818181818182,1.0
7811,0.8174273858921162,0.0,0,1.0,0.09090909090909091,0.8666666666666667
5105,0.7178423236514523,1.0,0,0.0,1.0,0.9333333333333333
5104,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.5
5103,0.8589211618257261,1.0,0,1.0,0.0,0.8
5102,0.4190871369294606,0.3333333333333333,0,1.0,0.18181818181818182,0.03333333333333333
5101,0.0,0.3333333333333333,0,0.0,0.8181818181818182,0.8333333333333334
5100,0.14522821576763487,0.3333333333333333,0,1.0,0.2727272727272727,0.8
5099,0.5477178423236515,0.8888888888888888,0,1.0,0.0,0.6333333333333333
7807,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.8
7808,0.5477178423236515,0.8888888888888888,0,1.0,0.18181818181818182,0.3333333333333333
5096,0.5477178423236515,0.8888888888888888,0,0.0,0.9090909090909091,0.9333333333333333
5095,0.7178423236514523,1.0,0,1.0,0.0,0.5333333333333333
5094,0.45643153526970953,0.4444444444444444,0,1.0,0.2727272727272727,0.5
7809,0.7178423236514523,1.0,0,1.0,0.0,0.6
5093,0.08713692946058091,0.3333333333333333,0,1.0,0.09090909090909091,0.13333333333333333
5092,0.946058091286307,0.3333333333333333,0,0.0,0.8181818181818182,0.5666666666666667
5091,0.5477178423236515,0.8888888888888888,0,1.0,0.18181818181818182,0.13333333333333333
5090,0.22406639004149378,0.7777777777777778,0,1.0,0.2727272727272727,0.5333333333333333
7810,0.6929460580912863,0.3333333333333333,0,0.0,0.8181818181818182,0.3333333333333333
5089,0.17012448132780084,0.2222222222222222,0,0.0,0.7272727272727273,0.4
5088,0.950207468879668,0.6666666666666666,0,0.0,0.9090909090909091,0.7
5087,0.42323651452282157,1.0,0,1.0,0.36363636363636365,0.4666666666666667
5086,0.5477178423236515,0.6666666666666666,0,1.0,0.09090909090909091,0.13333333333333333
5085,0.14107883817427386,0.6666666666666666,0,1.0,0.09090909090909091,0.7
5057,0.7178423236514523,1.0,0,1.0,0.36363636363636365,0.7666666666666667
5056,0.5352697095435685,0.8888888888888888,0,0.0,0.8181818181818182,0.3
5055,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.7333333333333333
5054,0.5809128630705395,0.3333333333333333,0,1.0,0.36363636363636365,0.6
7822,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.06666666666666667
5028,0.7178423236514523,1.0,0,0.0,0.8181818181818182,0.8
5027,0.5477178423236515,0.8888888888888888,0,1.0,0.18181818181818182,0.3333333333333333
7823,0.7925311203319502,0.3333333333333333,0,1.0,0.0,0.9666666666666667
5025,0.14522821576763487,0.0,0,1.0,0.2727272727272727,0.6666666666666666
7824,0.31950207468879666,0.2222222222222222,0,1.0,0.36363636363636365,0.7
7825,0.4107883817427386,0.8888888888888888,0,1.0,0.2727272727272727,0.2
5023,0.47717842323651455,0.0,0,1.0,0.36363636363636365,0.7
5022,0.37344398340248963,0.6666666666666666,0,1.0,0.2727272727272727,0.7333333333333333
5021,0.25311203319502074,1.0,0,0.0,0.5454545454545454,0.13333333333333333
5020,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.5
5019,0.946058091286307,0.3333333333333333,0,1.0,0.36363636363636365,0.23333333333333334
5018,0.27800829875518673,0.1111111111111111,0,1.0,0.36363636363636365,0.6
5017,0.14522821576763487,0.3333333333333333,0,1.0,0.2727272727272727,0.1
5015,0.8174273858921162,0.3333333333333333,0,1.0,0.0,0.23333333333333334
7827,0.6514522821576764,0.3333333333333333,0,1.0,0.18181818181818182,0.43333333333333335
5014,0.7178423236514523,1.0,0,1.0,0.18181818181818182,0.03333333333333333
5013,0.3236514522821577,0.3333333333333333,0,1.0,0.09090909090909091,0.4666666666666667
7828,0.1950207468879668,0.6666666666666666,0,1.0,0.36363636363636365,0.2
5012,0.966804979253112,0.6666666666666666,0,1.0,0.09090909090909091,0.9
5011,0.8962655601659751,0.0,0,1.0,0.18181818181818182,0.4
7829,0.8962655601659751,0.3333333333333333,0,1.0,0.2727272727272727,0.3333333333333333
5010,0.7178423236514523,1.0,0,0.0,0.5454545454545454,0.8
5029,0.1825726141078838,0.3333333333333333,0,1.0,0.36363636363636365,0.7333333333333333
5030,0.27385892116182575,0.6666666666666666,0,0.0,1.0,0.8666666666666667
5031,0.8547717842323651,0.6666666666666666,0,1.0,0.09090909090909091,0.2
7816,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.0
5053,0.9377593360995851,0.3333333333333333,0,0.0,0.7272727272727273,0.43333333333333335
5052,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,1.0
7814,0.14522821576763487,0.3333333333333333,0,1.0,0.2727272727272727,0.03333333333333333
5050,0.46473029045643155,0.3333333333333333,0,1.0,0.0,0.6666666666666666
5049,0.14522821576763487,0.3333333333333333,0,1.0,0.18181818181818182,0.6
5048,0.5269709543568465,0.4444444444444444,0,0.0,0.5454545454545454,0.2
5047,0.8174273858921162,0.8888888888888888,0,1.0,0.36363636363636365,0.36666666666666664
7815,0.8921161825726142,0.2222222222222222,0,1.0,0.09090909090909091,0.16666666666666666
5045,0.8174273858921162,0.3333333333333333,0,1.0,0.0,0.9333333333333333
5044,0.27385892116182575,0.6666666666666666,0,1.0,0.0,0.13333333333333333
5042,0.8962655601659751,0.3333333333333333,0,1.0,0.2727272727272727,0.8666666666666667
5032,0.941908713692946,1.0,0,1.0,0.36363636363636365,0.9
7817,0.946058091286307,0.3333333333333333,0,1.0,0.0,0.1
5040,0.7178423236514523,1.0,0,1.0,0.2727272727272727,0.8333333333333334
5039,0.7427385892116183,1.0,0,1.0,0.36363636363636365,0.3
5038,0.8174273858921162,1.0,0,1.0,0.0,0.5
7818,0.5477178423236515,0.8888888888888888,0,0.0,0.9090909090909091,0.03333333333333333
5036,0.8962655601659751,0.3333333333333333,0,1.0,0.09090909090909091,0.03333333333333333
5035,0.4190871369294606,0.6666666666666666,0,1.0,0.09090909090909091,0.5
7819,0.0,0.6666666666666666,0,1.0,0.36363636363636365,0.8
7820,0.7551867219917012,0.3333333333333333,0,0.0,0.5454545454545454,0.6
7821,0.921161825726141,0.3333333333333333,0,1.0,0.36363636363636365,0.4
5106,0.48132780082987553,0.0,0,1.0,0.36363636363636365,0.23333333333333334
5107,0.27385892116182575,0.6666666666666666,0,0.0,0.9090909090909091,0.8666666666666667
5108,0.8174273858921162,0.8888888888888888,0,1.0,0.09090909090909091,0.8333333333333334
5158,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.9333333333333333
5181,0.7178423236514523,0.6666666666666666,0,1.0,0.36363636363636365,0.23333333333333334
5180,0.46887966804979253,0.7777777777777778,0,0.0,0.9090909090909091,0.13333333333333333
5179,0.14522821576763487,0.3333333333333333,0,1.0,0.2727272727272727,0.5666666666666667
5178,0.6514522821576764,0.3333333333333333,0,1.0,0.18181818181818182,0.13333333333333333
5354,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.06666666666666667
5176,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.6666666666666666
5175,0.8962655601659751,0.6666666666666666,0,1.0,0.0,0.7
5174,0.27385892116182575,0.6666666666666666,0,1.0,0.09090909090909091,0.23333333333333334
5173,0.7095435684647303,0.6666666666666666,0,1.0,0.18181818181818182,0.6333333333333333
5172,0.8174273858921162,0.0,0,1.0,0.18181818181818182,0.7333333333333333
7790,0.15767634854771784,1.0,0,1.0,0.09090909090909091,0.6333333333333333
5170,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.0
5169,0.5643153526970954,0.4444444444444444,0,1.0,0.0,0.5333333333333333
5168,0.3900414937759336,0.8888888888888888,0,1.0,0.2727272727272727,0.6333333333333333
5167,0.5311203319502075,0.5555555555555556,0,0.0,0.6363636363636364,0.16666666666666666
5166,0.14107883817427386,1.0,0,1.0,0.09090909090909091,0.7333333333333333
5165,0.37344398340248963,0.7777777777777778,0,1.0,0.2727272727272727,0.8
5164,0.8174273858921162,0.3333333333333333,0,1.0,0.2727272727272727,0.8666666666666667
5163,0.14522821576763487,0.3333333333333333,0,1.0,0.2727272727272727,0.5
5162,0.2821576763485477,0.6666666666666666,0,1.0,0.18181818181818182,0.8333333333333334
5161,0.946058091286307,0.1111111111111111,0,1.0,0.0,0.9
7791,0.7178423236514523,1.0,0,1.0,0.18181818181818182,0.4
5160,0.7095435684647303,0.6666666666666666,0,1.0,0.18181818181818182,0.6
5182,0.5477178423236515,0.8888888888888888,0,1.0,0.18181818181818182,0.13333333333333333
5183,0.946058091286307,0.7777777777777778,0,0.0,0.6363636363636364,0.43333333333333335
5184,0.7178423236514523,1.0,0,1.0,0.0,0.2
5197,0.9626556016597511,0.0,0,1.0,0.36363636363636365,0.23333333333333334
5207,0.34854771784232363,0.7777777777777778,0,1.0,0.2727272727272727,0.5
5206,0.7178423236514523,1.0,0,1.0,0.18181818181818182,0.13333333333333333
5205,0.8174273858921162,0.2222222222222222,0,0.0,0.9090909090909091,0.7666666666666667
5204,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.4666666666666667
5203,0.8174273858921162,0.6666666666666666,0,0.0,0.7272727272727273,0.6333333333333333
7787,0.9626556016597511,0.2222222222222222,0,1.0,0.2727272727272727,0.8666666666666667
5201,0.8174273858921162,0.8888888888888888,0,1.0,0.18181818181818182,0.9333333333333333
5200,0.1991701244813278,0.2222222222222222,0,1.0,0.18181818181818182,0.0
5199,0.7178423236514523,0.3333333333333333,0,1.0,0.0,0.5666666666666667
5198,0.8962655601659751,0.2222222222222222,0,0.0,0.9090909090909091,0.9333333333333333
5196,0.7095435684647303,0.6666666666666666,0,1.0,0.0,0.8333333333333334
5185,0.1908713692946058,0.0,0,1.0,0.18181818181818182,0.4
5195,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.2
5194,0.4190871369294606,0.6666666666666666,0,0.0,0.6363636363636364,0.2
5193,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.23333333333333334
7788,0.4107883817427386,0.8888888888888888,0,1.0,0.2727272727272727,0.7
5191,0.14937759336099585,0.6666666666666666,0,0.0,0.7272727272727273,0.6666666666666666
5190,0.6514522821576764,0.0,0,1.0,0.18181818181818182,0.9333333333333333
5189,0.22821576763485477,0.3333333333333333,0,1.0,0.36363636363636365,0.5333333333333333
5188,0.8174273858921162,0.3333333333333333,0,1.0,0.09090909090909091,0.16666666666666666
5187,0.45643153526970953,0.3333333333333333,0,1.0,0.0,0.5
5186,0.8464730290456431,0.2222222222222222,0,1.0,0.0,0.7333333333333333
5159,0.9543568464730291,0.6666666666666666,0,1.0,0.18181818181818182,0.7333333333333333
5157,0.946058091286307,0.3333333333333333,0,1.0,0.36363636363636365,0.5333333333333333
7806,0.14522821576763487,0.3333333333333333,0,0.0,0.6363636363636364,0.7666666666666667
5156,0.11203319502074689,0.6666666666666666,0,1.0,0.2727272727272727,0.06666666666666667
5129,0.0995850622406639,0.3333333333333333,0,0.0,0.9090909090909091,0.9666666666666667
7799,0.3941908713692946,0.6666666666666666,0,1.0,0.09090909090909091,0.2
5127,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.9666666666666667
5126,0.14522821576763487,0.8888888888888888,0,0.0,0.6363636363636364,1.0
7800,0.7178423236514523,1.0,0,1.0,0.2727272727272727,0.3333333333333333
5124,0.6390041493775933,0.3333333333333333,0,0.0,0.8181818181818182,0.26666666666666666
5123,0.8589211618257261,0.2222222222222222,0,1.0,0.18181818181818182,0.9
7801,0.946058091286307,0.6666666666666666,0,1.0,0.36363636363636365,0.6333333333333333
5122,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.8333333333333334
7802,0.024896265560165973,0.3333333333333333,0,1.0,0.2727272727272727,0.8333333333333334
5120,0.14522821576763487,0.3333333333333333,0,0.0,1.0,0.4666666666666667
5119,0.14522821576763487,0.3333333333333333,0,1.0,0.18181818181818182,0.13333333333333333
5118,0.0,1.0,0,0.0,0.5454545454545454,0.7666666666666667
7803,0.6846473029045643,0.0,0,1.0,0.0,0.7
5117,0.8962655601659751,0.3333333333333333,0,0.0,0.9090909090909091,0.4
5116,0.34439834024896265,0.0,0,1.0,0.18181818181818182,0.7333333333333333
5115,0.14522821576763487,0.6666666666666666,0,0.0,1.0,0.9666666666666667
5114,0.27385892116182575,0.3333333333333333,0,0.0,0.9090909090909091,0.6666666666666666
5113,0.3278008298755187,0.1111111111111111,0,1.0,0.18181818181818182,0.2
7804,0.27385892116182575,0.6666666666666666,0,1.0,0.18181818181818182,0.13333333333333333
5112,0.7178423236514523,0.0,0,1.0,0.18181818181818182,0.9666666666666667
7805,0.946058091286307,0.8888888888888888,0,1.0,0.18181818181818182,0.4
5110,0.946058091286307,0.3333333333333333,0,0.0,0.9090909090909091,0.8666666666666667
5130,0.6514522821576764,0.7777777777777778,0,1.0,0.09090909090909091,0.4666666666666667
7798,0.34439834024896265,1.0,0,1.0,0.36363636363636365,0.6666666666666666
5133,0.979253112033195,0.2222222222222222,0,1.0,0.36363636363636365,0.03333333333333333
5144,0.5975103734439834,0.3333333333333333,0,0.0,0.9090909090909091,0.43333333333333335
5155,0.946058091286307,0.7777777777777778,0,0.0,0.7272727272727273,0.6666666666666666
7792,0.7178423236514523,0.6666666666666666,0,1.0,0.09090909090909091,0.2
7793,0.8962655601659751,0.3333333333333333,0,0.0,0.6363636363636364,0.7666666666666667
5151,0.27385892116182575,0.6666666666666666,0,1.0,0.0,0.16666666666666666
7794,0.6514522821576764,0.6666666666666666,0,0.0,0.8181818181818182,0.16666666666666666
5149,0.8008298755186722,0.6666666666666666,0,1.0,0.0,0.13333333333333333
5148,0.11203319502074689,0.6666666666666666,0,1.0,0.36363636363636365,0.3
5147,0.14522821576763487,0.6666666666666666,0,1.0,0.36363636363636365,0.8
5146,0.946058091286307,0.3333333333333333,0,1.0,0.0,0.5333333333333333
5145,0.9294605809128631,0.3333333333333333,0,1.0,0.0,0.4666666666666667
7795,0.34439834024896265,0.8888888888888888,0,1.0,0.18181818181818182,0.9
7797,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.8666666666666667
5143,0.0995850622406639,0.8888888888888888,0,0.0,0.5454545454545454,1.0
5142,0.5145228215767634,0.4444444444444444,0,1.0,0.18181818181818182,0.6666666666666666
7796,0.37344398340248963,0.6666666666666666,0,1.0,0.36363636363636365,0.8333333333333334
5141,0.8962655601659751,0.2222222222222222,0,1.0,0.0,0.8333333333333334
5140,0.8174273858921162,0.3333333333333333,0,0.0,1.0,0.8666666666666667
5139,0.14522821576763487,0.8888888888888888,0,0.0,0.7272727272727273,0.43333333333333335
5138,0.34439834024896265,0.7777777777777778,0,1.0,0.18181818181818182,1.0
5137,0.4107883817427386,0.8888888888888888,0,0.0,0.9090909090909091,0.2
5136,0.22821576763485477,0.8888888888888888,0,1.0,0.09090909090909091,0.13333333333333333
5135,0.45228215767634855,0.6666666666666666,0,0.0,0.7272727272727273,0.36666666666666664
5353,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.7
5386,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.7333333333333333
5355,0.14522821576763487,0.7777777777777778,0,1.0,0.0,0.36666666666666664
5609,0.7178423236514523,1.0,0,0.0,0.9090909090909091,0.0
5630,0.946058091286307,0.3333333333333333,0,0.0,0.6363636363636364,0.9
7699,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.9
5629,0.5435684647302904,0.6666666666666666,0,1.0,0.2727272727272727,0.03333333333333333
5628,0.7178423236514523,1.0,0,1.0,0.2727272727272727,0.06666666666666667
7700,0.6307053941908713,0.6666666666666666,0,1.0,0.2727272727272727,0.5666666666666667
5627,0.14522821576763487,0.0,0,1.0,0.18181818181818182,0.9
5626,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.5
7701,0.14522821576763487,0.3333333333333333,0,1.0,0.09090909090909091,0.43333333333333335
5624,0.14937759336099585,0.3333333333333333,0,1.0,0.0,0.9666666666666667
5623,0.7178423236514523,1.0,0,1.0,0.0,0.3
5622,0.7178423236514523,1.0,0,0.0,0.7272727272727273,0.16666666666666666
5621,0.14522821576763487,0.6666666666666666,0,1.0,0.2727272727272727,0.13333333333333333
5620,0.8962655601659751,0.0,0,0.0,0.9090909090909091,0.7666666666666667
5619,0.7178423236514523,1.0,0,1.0,0.36363636363636365,0.9
7702,0.8962655601659751,0.3333333333333333,0,1.0,0.36363636363636365,0.7333333333333333
7703,0.05394190871369295,0.6666666666666666,0,1.0,0.0,0.1
5617,0.14937759336099585,1.0,0,0.0,0.6363636363636364,0.26666666666666666
5616,0.14937759336099585,0.6666666666666666,0,1.0,0.0,0.03333333333333333
5615,0.7178423236514523,0.3333333333333333,0,1.0,0.36363636363636365,0.03333333333333333
5614,0.8962655601659751,0.7777777777777778,0,1.0,0.09090909090909091,0.43333333333333335
5613,0.7178423236514523,1.0,0,1.0,0.2727272727272727,0.3333333333333333
7704,0.7178423236514523,1.0,0,1.0,0.0,0.1
7705,0.8091286307053942,0.8888888888888888,0,1.0,0.36363636363636365,0.3
7698,0.004149377593360996,0.0,0,1.0,0.0,0.7333333333333333
5631,0.7759336099585062,1.0,0,0.0,0.6363636363636364,0.3
5632,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.7333333333333333
5644,0.22821576763485477,1.0,0,1.0,0.18181818181818182,0.6
5652,0.8630705394190872,0.2222222222222222,0,1.0,0.18181818181818182,0.4
7691,0.27385892116182575,0.3333333333333333,0,1.0,0.09090909090909091,0.2
5650,0.7759336099585062,1.0,0,0.0,0.9090909090909091,0.03333333333333333
5649,0.6680497925311203,0.2222222222222222,0,1.0,0.09090909090909091,0.4666666666666667
5648,0.5477178423236515,0.8888888888888888,0,0.0,0.9090909090909091,0.9666666666666667
5647,0.0995850622406639,0.3333333333333333,0,0.0,0.8181818181818182,0.5666666666666667
5646,0.4107883817427386,0.8888888888888888,0,1.0,0.2727272727272727,0.1
7692,0.45643153526970953,0.4444444444444444,0,1.0,0.09090909090909091,0.0
5645,0.0,0.6666666666666666,0,0.0,0.6363636363636364,0.8666666666666667
7693,0.14522821576763487,0.7777777777777778,0,1.0,0.2727272727272727,0.13333333333333333
5643,0.14522821576763487,0.0,0,0.0,0.5454545454545454,0.8666666666666667
7697,0.8630705394190872,1.0,0,1.0,0.18181818181818182,0.4
5642,0.26141078838174275,1.0,0,0.0,0.6363636363636364,0.5666666666666667
5641,0.0995850622406639,0.3333333333333333,0,0.0,0.9090909090909091,0.43333333333333335
5640,0.45643153526970953,0.4444444444444444,0,0.0,1.0,0.9333333333333333
5639,0.8257261410788381,0.8888888888888888,0,1.0,0.2727272727272727,0.4666666666666667
7694,0.7095435684647303,1.0,0,1.0,0.0,0.1
7695,0.966804979253112,0.3333333333333333,0,0.0,0.8181818181818182,0.9666666666666667
5637,0.1991701244813278,0.3333333333333333,0,1.0,0.18181818181818182,0.0
5636,0.946058091286307,0.3333333333333333,0,1.0,0.2727272727272727,0.6333333333333333
5635,0.27385892116182575,0.3333333333333333,0,1.0,0.2727272727272727,0.03333333333333333
7696,0.6639004149377593,0.2222222222222222,0,1.0,0.2727272727272727,0.3333333333333333
5610,0.24481327800829875,0.4444444444444444,0,0.0,0.8181818181818182,0.8666666666666667
5608,0.27385892116182575,0.6666666666666666,0,1.0,0.2727272727272727,0.4
5654,0.4190871369294606,0.6666666666666666,0,0.0,0.8181818181818182,0.06666666666666667
5607,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.5
5579,0.7178423236514523,0.3333333333333333,0,1.0,0.18181818181818182,0.9333333333333333
5578,0.27385892116182575,0.6666666666666666,0,1.0,0.2727272727272727,0.7
5577,0.4107883817427386,0.8888888888888888,0,1.0,0.18181818181818182,0.8333333333333334
7711,0.8174273858921162,0.3333333333333333,0,0.0,0.9090909090909091,0.9
5575,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.7666666666666667
5574,0.8962655601659751,0.3333333333333333,0,1.0,0.36363636363636365,0.9
5573,0.6887966804979253,0.6666666666666666,0,1.0,0.18181818181818182,0.9666666666666667
5572,0.5933609958506224,0.7777777777777778,0,0.0,0.9090909090909091,0.5666666666666667
5571,0.6846473029045643,0.3333333333333333,0,1.0,0.36363636363636365,0.06666666666666667
5570,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.13333333333333333
5569,0.45643153526970953,0.4444444444444444,0,1.0,0.2727272727272727,0.03333333333333333
7712,0.27385892116182575,0.6666666666666666,0,1.0,0.18181818181818182,0.23333333333333334
5568,0.5477178423236515,0.8888888888888888,0,1.0,0.09090909090909091,0.0
5567,0.6016597510373444,0.4444444444444444,0,1.0,0.2727272727272727,0.9
5566,0.7178423236514523,0.3333333333333333,0,1.0,0.0,0.7
7714,0.7593360995850622,0.0,0,1.0,0.36363636363636365,0.6333333333333333
5564,0.14522821576763487,0.0,0,1.0,0.09090909090909091,0.43333333333333335
5563,0.6514522821576764,0.1111111111111111,0,1.0,0.09090909090909091,0.36666666666666664
5562,0.2074688796680498,0.7777777777777778,0,1.0,0.36363636363636365,0.7
5561,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.26666666666666666
5560,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.26666666666666666
5559,0.27385892116182575,0.8888888888888888,0,1.0,0.36363636363636365,0.3
7715,0.45228215767634855,0.6666666666666666,0,1.0,0.0,0.7
5580,0.14522821576763487,0.6666666666666666,0,1.0,0.18181818181818182,0.5
5581,0.8174273858921162,0.0,0,1.0,0.2727272727272727,0.5
5583,0.5477178423236515,0.8888888888888888,0,0.0,0.8181818181818182,0.9666666666666667
5596,0.966804979253112,0.3333333333333333,0,0.0,0.9090909090909091,0.9666666666666667
5606,0.5477178423236515,0.8888888888888888,0,0.0,1.0,0.8333333333333334
5605,0.6390041493775933,1.0,0,0.0,0.7272727272727273,0.4666666666666667
5604,0.03319502074688797,0.6666666666666666,0,1.0,0.2727272727272727,0.9333333333333333
5603,0.7095435684647303,0.6666666666666666,0,1.0,0.09090909090909091,0.9
5602,0.7178423236514523,0.6666666666666666,0,1.0,0.0,0.6
7707,0.2074688796680498,0.2222222222222222,0,1.0,0.18181818181818182,0.5666666666666667
7708,0.6473029045643154,0.8888888888888888,0,1.0,0.18181818181818182,0.9666666666666667
7709,0.22821576763485477,0.6666666666666666,0,1.0,0.36363636363636365,0.1
5598,0.7178423236514523,0.6666666666666666,0,0.0,0.9090909090909091,0.4
5597,0.14937759336099585,0.6666666666666666,0,1.0,0.09090909090909091,0.23333333333333334
5595,0.23236514522821577,0.6666666666666666,0,1.0,0.36363636363636365,0.5333333333333333
5584,0.9377593360995851,0.0,0,0.0,0.7272727272727273,0.43333333333333335
5594,0.8962655601659751,0.8888888888888888,0,1.0,0.0,0.3
5593,0.979253112033195,0.2222222222222222,0,1.0,0.36363636363636365,0.7333333333333333
5592,0.7883817427385892,0.4444444444444444,0,0.0,0.5454545454545454,0.3333333333333333
5591,0.5933609958506224,0.1111111111111111,0,0.0,0.5454545454545454,0.6666666666666666
5590,0.8464730290456431,0.2222222222222222,0,1.0,0.09090909090909091,0.16666666666666666
5589,0.36929460580912865,0.3333333333333333,0,1.0,0.2727272727272727,0.7333333333333333
5588,0.04979253112033195,0.0,0,0.0,0.6363636363636364,0.7333333333333333
5587,0.14522821576763487,0.0,0,1.0,0.09090909090909091,0.7333333333333333
5586,0.33195020746887965,1.0,0,1.0,0.2727272727272727,0.9666666666666667
5585,0.4605809128630705,0.8888888888888888,0,1.0,0.2727272727272727,0.26666666666666666
7690,0.946058091286307,0.0,0,1.0,0.2727272727272727,0.3
5655,0.7178423236514523,0.3333333333333333,0,0.0,0.7272727272727273,0.8666666666666667
5356,0.7966804979253111,0.6666666666666666,0,0.0,0.7272727272727273,0.8333333333333334
5705,0.3029045643153527,0.7777777777777778,0,1.0,0.0,1.0
5729,0.5020746887966805,0.3333333333333333,0,1.0,0.09090909090909091,0.8
7678,0.5435684647302904,0.3333333333333333,0,1.0,0.2727272727272727,0.03333333333333333
5728,0.8174273858921162,0.3333333333333333,0,1.0,0.0,0.7333333333333333
5727,0.3029045643153527,0.3333333333333333,0,1.0,0.2727272727272727,0.8333333333333334
5726,0.4854771784232365,0.3333333333333333,0,1.0,0.0,0.7333333333333333
5725,0.7178423236514523,1.0,0,1.0,0.2727272727272727,0.7333333333333333
5723,0.14522821576763487,0.3333333333333333,0,1.0,0.18181818181818182,0.36666666666666664
5721,0.6390041493775933,0.3333333333333333,0,0.0,0.8181818181818182,0.16666666666666666
5720,0.7634854771784232,0.8888888888888888,0,1.0,0.18181818181818182,0.6
5719,0.4107883817427386,0.8888888888888888,0,1.0,0.18181818181818182,0.7666666666666667
5718,0.4190871369294606,0.6666666666666666,0,0.0,0.7272727272727273,0.0
7682,0.8962655601659751,0.7777777777777778,0,1.0,0.18181818181818182,0.23333333333333334
5716,0.8962655601659751,0.2222222222222222,0,1.0,0.2727272727272727,0.7666666666666667
5715,0.22406639004149378,0.6666666666666666,0,1.0,0.2727272727272727,0.1
5714,0.5477178423236515,0.8888888888888888,0,0.0,1.0,0.8333333333333334
5713,0.3029045643153527,0.3333333333333333,0,1.0,0.18181818181818182,0.23333333333333334
5712,0.24481327800829875,0.6666666666666666,0,0.0,0.6363636363636364,0.0
5711,0.7178423236514523,0.3333333333333333,0,1.0,0.0,0.1
7683,0.14522821576763487,0.3333333333333333,0,1.0,0.18181818181818182,0.0
5710,0.7178423236514523,0.6666666666666666,0,1.0,0.0,0.8333333333333334
5709,0.004149377593360996,0.3333333333333333,0,1.0,0.0,0.9666666666666667
5708,0.14522821576763487,0.0,0,1.0,0.36363636363636365,0.9666666666666667
5707,0.7178423236514523,1.0,0,1.0,0.18181818181818182,0.26666666666666666
7677,0.7261410788381742,0.2222222222222222,0,0.0,1.0,0.6333333333333333
5731,0.14937759336099585,0.6666666666666666,0,1.0,0.0,0.6
5732,0.36099585062240663,0.3333333333333333,0,0.0,0.8181818181818182,0.03333333333333333
5745,0.11203319502074689,0.6666666666666666,0,1.0,0.36363636363636365,0.7333333333333333
7673,0.7178423236514523,1.0,0,0.0,0.9090909090909091,0.9
5752,0.08713692946058091,0.3333333333333333,0,1.0,0.09090909090909091,0.13333333333333333
5751,0.7178423236514523,0.6666666666666666,0,1.0,0.18181818181818182,0.13333333333333333
7674,0.14522821576763487,0.3333333333333333,0,1.0,0.0,0.7
7675,0.7178423236514523,1.0,0,1.0,0.36363636363636365,0.9
5750,0.27385892116182575,0.6666666666666666,0,1.0,0.36363636363636365,0.7
5749,0.34439834024896265,0.3333333333333333,0,1.0,0.36363636363636365,0.9
5748,0.8174273858921162,0.7777777777777778,0,1.0,0.18181818181818182,0.36666666666666664
5747,0.14522821576763487,0.3333333333333333,0,0.0,0.7272727272727273,0.9333333333333333
5746,0.946058091286307,0.7777777777777778,0,0.0,0.9090909090909091,0.8333333333333334
5744,0.1908713692946058,0.3333333333333333,0,1.0,0.0,0.16666666666666666
7676,0.6099585062240664,0.0,0,1.0,0.0,0.6
